ID,Information_centrality,Degree_centrality,Betweenness_centrality,Eigenvector_centrality,Closeness_centrality,clustering_coefficient,Load_centrality,Page_rank
AT3G22980,9.355232158979764e-05,0.0005528934758569849,4.367822060753008e-08,1.3003704592657904e-15,0.027185661988772866,0.0,4.367822060753008e-08,0.000129870027569254
AT3G57430,0.00012869026947843513,0.00036859565057132326,0.0016616296717715,5.159993729729463e-10,0.04613159756405865,0.0,0.0018564007526639366,0.00013250348079735014
AT3G24503,0.0002438689553749603,0.004238849981570218,0.0059346498306201475,1.8828448758858385e-06,0.05967851869850729,0.003952569169960474,0.006069555980496456,0.0005140361877194997
AT3G48000,0.00023966493441168103,0.0027644673792849243,0.0014466746351101054,1.0512153999298182e-06,0.05747260752613046,0.0,0.0016507473409937653,0.0003335543763139757
AT1G55810,0.00014524892601799216,0.001474382602285293,0.00021141423526594092,1.8529556823533518e-10,0.03987092630216833,0.0,0.00021141423526594092,0.0002750172107054095
AT1G55920,7.315403374188838e-05,0.00018429782528566163,0.0,1.4353491680137696e-16,0.03047856506695752,0.0,0.0,9.026028687643486e-05
AT3G06810,0.00014969823261070495,0.00018429782528566163,0.0,3.730210751755594e-07,0.05035375015186552,0.0,0.0,5.247980124192417e-05
AT4G01830,4.194555829902104e-05,0.00036859565057132326,2.717755948912983e-09,1.292853292174754e-13,0.024436174856068093,0.0,2.7177559489129853e-09,0.00010225581364044658
AT4G18205,9.94090844922242e-05,0.00018429782528566163,0.0,2.549857256133342e-11,0.03757507567351299,0.0,0.0,8.061635109737322e-05
AT5G34780,0.00021533033108187013,0.0007371913011426465,0.0022160400688565414,2.3091896446362045e-07,0.05217788085023486,0.0,0.0022426530268050133,0.00012278656854583552
AT3G06860,0.00022506493493382746,0.0011057869517139699,0.00543578904642882,1.1344529192052306e-05,0.062000490298771645,0.0,0.005447267039656828,0.00018184725183550678
AT4G05050,0.0001732535424361887,0.0005528934758569849,3.099694679973183e-05,1.7760118639724308e-10,0.04395904452198677,0.0,3.161165261239895e-05,0.00011793152080516015
AT1G44318,0.00022519115144845227,0.0012900847769996315,0.0004580796347606401,3.8522111162573893e-07,0.053513851453200194,0.0,0.0005297413682917297,0.00022976766464009852
AT5G58710,0.00024882894064026434,0.004054552156284556,0.000930429301456796,0.00015604529776006628,0.058566684779914856,0.004329004329004329,0.000808961874997426,0.00031740464853048525
AT3G47760,0.00015007167076788968,0.00018429782528566163,0.0,5.357751596079736e-07,0.04833082499600113,0.0,0.0,5.645787420789389e-05
AT1G71770,0.00023118566379094657,0.0012900847769996315,3.21297951794041e-05,7.413892573624627e-07,0.04931628295629404,0.0,3.5299933959671e-05,0.000146522989987355
AT1G79550,0.00022086030732813538,0.0022115739034279398,7.260723779024112e-05,0.0002490311875476476,0.0459058221979764,0.42424242424242425,7.199813499653943e-05,0.0002663195057428883
AT5G08690,0.0002417076769995698,0.003501658680427571,0.003845596921180185,1.7617939810410604e-06,0.05966617312161475,0.005847953216374269,0.003691172693753102,0.0005046588425991183
AT4G14700,0.00022851388261519912,0.001474382602285293,5.5953798948208466e-08,0.04035441030557935,0.04593323738820492,0.0,5.595379894820827e-08,8.219051393692864e-05
AT3G63380,0.00017732936267820246,0.0011057869517139699,5.1383267736828536e-05,7.906786604036639e-06,0.04151810578233565,0.0,5.1392027054486864e-05,0.00015573096372403797
AT4G19640,0.00013226738505342045,0.00036859565057132326,7.549322080313841e-09,5.570652283000947e-10,0.040901376377478746,0.0,7.549322080313845e-09,0.00011127670128680231
AT5G35910,0.00015468465613106038,0.0007371913011426465,0.0001698257748577,1.3924044076078667e-09,0.04694629190150734,0.16666666666666666,0.0001698257748577,0.000214658069331678
AT3G02660,0.0001582571018713535,0.0005528934758569849,0.0007444783658308571,4.0294547737904104e-13,0.038307438439404415,0.0,0.0008340917263220045,0.0001956420583476181
AT3G06030,0.00018789710392295202,0.0012900847769996315,0.0012051814414019953,1.9562378967224457e-10,0.045742015838535516,0.0,0.0013129888230906618,0.0003590846197880263
AT2G44050,0.00018213626598368243,0.0007371913011426465,0.0013676642810113461,4.007248988452973e-09,0.05035814593974434,0.0,0.0015302047440280135,0.00021110449830270475
AT3G14120,9.739912302578728e-05,0.00018429782528566163,0.0,2.3447854022137572e-11,0.03980489661466819,0.0,0.0,9.707672748933738e-05
AT1G49820,0.00013551751906835604,0.00036859565057132326,0.00016992769070578424,6.394332486840235e-08,0.05150699243178458,0.0,0.00016992769070578424,0.00014681009075028943
AT5G55760,7.184865155557293e-05,0.00036859565057132326,0.00016992769070578424,5.029015201118878e-14,0.031248784492945367,0.0,0.00016992769070578432,0.0001601176449719326
AT3G47460,0.00018070418475239972,0.0005528934758569849,0.00014369957966021125,4.5366712541050865e-06,0.05030325369433367,0.0,0.00014892062202441673,0.00012775411675661568
AT2G24580,3.7341500016396655e-05,0.00036859565057132326,0.00016992769070578424,6.6037830733281825e-15,0.02211137327710568,0.0,0.00016992769070578424,0.0001576113148953206
AT1G49010,0.00011002004854819051,0.00018429782528566163,0.0,1.646556927300405e-11,0.0405948319310184,0.0,0.0,8.065373264528896e-05
AT1G02130,0.00010155333720419354,0.00036859565057132326,0.00016992769070578424,3.2680739040658526e-10,0.04178274386062375,0.0,0.00016992769070578424,0.000172067521084847
AT3G10610,7.528101070551335e-05,0.0011057869517139699,0.0004241349346416094,4.908895169637715e-15,0.02931086922282317,0.0,0.00042411940460759584,0.0002764149964239165
AT1G09830,0.00011074018452186856,0.0009214891264283081,0.001356533909950554,2.271932523858358e-11,0.035967861437820894,0.0,0.001356533909950554,0.0003772990365950277
AT1G69640,0.00017853354793538056,0.00036859565057132326,0.0,1.3985804292515747e-07,0.05195699722943224,1.0,0.0,7.587103704732788e-05
AT3G60830,0.00018509883817343807,0.00036859565057132326,8.526293173060338e-09,0.0015720370657672427,0.044491347170550415,0.0,7.926788184329536e-09,5.29194892906387e-05
AT4G05380,0.0001629479762654366,0.00036859565057132326,1.1323983120470764e-07,3.475181420229923e-08,0.044216814482582516,0.0,1.1323983120470757e-07,0.000115839188677844
AT1G64230,0.00019248200801161915,0.0005528934758569849,9.384425017636948e-05,3.802078127228542e-07,0.050375736768821185,0.0,9.384425017636948e-05,0.0001156973540877604
AT2G43590,9.529971226791867e-05,0.00018429782528566163,0.0,1.452530112402135e-08,0.03836476202046897,0.0,0.0,9.376599206641576e-05
AT2G19330,0.00011049299047316511,0.00018429782528566163,0.0,7.624416525404505e-08,0.04799705135747152,0.0,0.0,8.260665915228358e-05
AT4G02700,0.00010868113244933297,0.00018429782528566163,0.0,4.095359058532015e-13,0.03492689281543784,0.0,0.0,8.485482417104723e-05
AT5G42270,0.00020344697648427994,0.0005528934758569849,2.1310682683712716e-05,1.0558927966081835e-06,0.05559488837121929,0.0,3.55312062821868e-05,0.00011911249384032869
AT1G48520,0.00016804576464307606,0.0007371913011426465,0.0016339805327153262,4.96873080924378e-12,0.04225252237610485,0.0,0.001788947916420431,0.000247300361695743
AT3G53580,0.00013001676128891298,0.00018429782528566163,0.0,6.099962870457862e-11,0.045493104238152324,0.0,0.0,7.190846447059065e-05
AT4G13180,0.0001514412415862203,0.00036859565057132326,8.492987340353071e-09,1.6426987520773372e-11,0.04015401376442791,0.0,8.492987340353071e-09,9.404387084285186e-05
AT2G37790,0.0001289318925801266,0.0009214891264283081,0.001018207266260249,6.558959563624528e-10,0.04358044511311687,0.0,0.001018207266260249,0.00037309673765191205
AT2G19670,0.00019091840260721324,0.0012900847769996315,5.732320668922468e-06,1.0734673567928122e-09,0.04193918802862855,0.0,5.713893149537545e-06,0.00021793347129194876
AT4G00570,0.00020452073747240348,0.0009214891264283081,0.0005896722280384055,3.936336210918131e-07,0.050808346478158406,0.0,0.0006020304989185913,0.00017079467269424066
AT2G43360,0.000124110202490225,0.00036859565057132326,0.0011866401911941311,9.459675058798256e-11,0.042731402032650946,0.0,0.0011866401911941311,0.00014521329392753942
AT4G15885,9.598720581055164e-05,0.00036859565057132326,0.00016992769070578424,3.123092352170892e-10,0.04136923133532497,0.0,0.00016992769070578424,0.00019060674121582313
AT1G01940,0.00020411556020100182,0.0009214891264283081,0.004617029349867468,8.573872045335549e-06,0.05083521143333522,0.0,0.004392329826560656,0.00021097994604957925
AT2G20980,0.00013173930347619775,0.00018429782528566163,0.0,1.229568839959668e-08,0.04542682692757187,0.0,0.0,6.4475385471208e-05
AT5G52470,0.00024884543183679737,0.0055289347585698485,0.0032208732162960726,2.992178637771502e-06,0.05812995029372413,0.0,0.0032311197356399263,0.000563173489307304
AT1G31070,0.00013627812802528675,0.00018429782528566163,0.0,3.448412279604002e-07,0.04190567445714078,0.0,0.0,6.609486697528033e-05
AT1G14650,0.00012265571591020161,0.00018429782528566163,0.0,3.5353013016538424e-08,0.03825155410893349,0.0,0.0,7.03299765598607e-05
AT5G61150,0.00010519977144828559,0.00018429782528566163,0.0,3.569121096830695e-08,0.043253669384004156,0.0,0.0,8.346778418858369e-05
AT5G44340,0.0001411853728909288,0.00036859565057132326,4.2464936701765355e-09,2.097096353206528e-11,0.040459587006121095,0.0,4.2464936701765355e-09,0.00010307388650539326
AT4G33700,0.00013200907046078184,0.00036859565057132326,0.00016992769070578424,3.894601368701004e-08,0.046116845484252426,0.0,0.00016992769070578424,0.00015984152786603775
AT5G55070,0.00021562011806525327,0.0011057869517139699,0.0022331200099391735,1.4537153874134217e-05,0.050641081708346185,0.0,0.0020280276344514887,0.0002272197758428508
AT5G08335,0.00019031913410928123,0.0005528934758569849,2.4054460949709695e-06,2.021991685085792e-08,0.04562624074505825,0.0,3.961892615884373e-06,0.00011414676469199298
AT2G31610,0.00015387871874133135,0.0007371913011426465,0.004010787005270792,1.1017266337703198e-10,0.04527885099998206,0.0,0.0037699432777070297,0.00021134561927952256
AT4G36980,0.0001492327327640349,0.00018429782528566163,0.0,2.8313550784244234e-05,0.05345186821161707,0.0,0.0,5.813746106815554e-05
AT4G14580,0.0001521461084568409,0.00018429782528566163,0.0,0.002240126380758735,0.049568426357875096,0.0,0.0,4.885892394581809e-05
AT2G07741,7.996395520228356e-05,0.00018429782528566163,0.0,1.258492543463399e-12,0.035857191094935285,0.0,0.0,0.00010121688179902
AT3G05400,0.000170563185632006,0.00036859565057132326,1.6177118743529659e-09,1.0366591026083412e-07,0.04361174580326389,0.0,1.6177118743529603e-09,9.701117841045847e-05
AT2G18760,0.0001431620130006678,0.0007371913011426465,0.00017000938515543905,1.5458849616480965e-11,0.04124057635315614,0.0,0.00017000884591814763,0.00023026757482077432
AT3G21230,0.0002337531022492384,0.0016586804275709546,0.0007772100975411908,3.6803075356076854e-05,0.05619332343673191,0.0,0.0007006466733518568,0.0002274485854426646
AT5G16150,0.000170563185632006,0.00036859565057132326,1.6177118743529659e-09,1.0366591026083412e-07,0.04361174580326389,0.0,1.6177118743529603e-09,9.701117841045847e-05
AT1G04750,0.00021045539553717657,0.0005528934758569849,1.5318814157664166e-05,5.0611897439042455e-06,0.05833274969559829,0.0,1.6515763548683875e-05,8.76196665353644e-05
AT1G65890,0.0002152058501409039,0.0007371913011426465,3.8105240361225764e-05,3.435138289530581e-05,0.05089351640917301,0.0,3.354209469500463e-05,0.00011028816370453953
AT1G55880,0.00021769427179832383,0.0012900847769996315,8.135424918988057e-05,4.367395254469498e-09,0.04898336192754821,0.0,7.554801214974704e-05,0.00017041002918511086
AT3G61440,0.00021769427179832348,0.0012900847769996315,8.135424918988057e-05,4.367395254469498e-09,0.04898336192754821,0.0,7.554801214974704e-05,0.00017041002918511086
ATCG00480,0.00024026580151011368,0.003133063029856248,0.003021126960663419,1.596312955050876e-06,0.05962916701878968,0.007352941176470588,0.002930054581314434,0.0004517777906091867
AT1G20750,0.00015228186127160489,0.00036859565057132326,5.659726763611048e-05,1.7080766725693336e-09,0.04772701458153902,0.0,5.659726763611049e-05,0.00011558093584809936
AT3G12160,0.00020597143190978682,0.0007371913011426465,0.0001724767247223611,1.5729372841962663e-07,0.05099023793333081,0.0,0.0001686070240194934,0.0001377926762907025
AT5G49030,0.00014360362820130284,0.0007371913011426465,0.00033983685125737133,1.5153429740556956e-10,0.03778551480298507,0.0,0.0003398368512573714,0.0002600876513923485
AT2G22950,0.000177329362678202,0.0011057869517139699,5.1383267736828536e-05,7.906786604036639e-06,0.04151810578233565,0.0,5.1392027054486864e-05,0.00015573096372403797
AT5G42655,7.609827845743428e-05,0.00018429782528566163,0.0,2.366111437848265e-12,0.030651039412315163,0.0,0.0,9.925746613259822e-05
AT3G56700,0.0002111886939529403,0.001474382602285293,1.5581133941605622e-05,1.1001729865561113e-07,0.04381713344016494,0.0,2.7358049446884397e-05,0.00019115097063003824
AT3G03900,0.00023922836180498492,0.002027276078142278,0.0003929514328292621,4.1245657509362144e-05,0.05798095906520971,0.01818181818181818,0.00039612018609206425,0.00022498935825836556
AT4G26090,0.00014646475945028877,0.00018429782528566163,0.0,7.024294316243284e-06,0.04598266733676934,0.0,0.0,5.658132083459973e-05
AT1G34160,9.805777933021045e-05,0.00018429782528566163,0.0,1.7882191719901312e-12,0.03944560733997343,0.0,0.0,8.222274580907476e-05
AT4G13250,0.0001301433801165161,0.00018429782528566163,0.0,3.767194309719381e-07,0.04017778594739832,0.0,0.0,6.620406049004913e-05
AT2G28880,0.00011039694946756924,0.0005528934758569849,0.0008275821654060031,9.855577953433221e-11,0.04029707032761239,0.0,0.0008401942516064486,0.00012509466879521977
AT3G23990,0.0002122589904583704,0.0009214891264283081,0.0003152212085076785,3.0110570000775326e-08,0.05499333254585742,0.0,0.00029287429295739477,0.00013105966784596575
AT1G54440,0.00015468465613106003,0.0007371913011426465,0.0001698257748577,1.3924044076078667e-09,0.04694629190150734,0.16666666666666666,0.0001698257748577,0.000214658069331678
AT5G61740,0.00015007167076788952,0.00018429782528566163,0.0,5.357751596079736e-07,0.04833082499600113,0.0,0.0,5.645787420789389e-05
AT2G16860,0.00024431530352611466,0.002580169553999263,1.2481220191608471e-05,9.08268506542899e-05,0.05207660573618953,0.0,1.2596869022350895e-05,0.00020240683052180636
AT2G36530,0.00022686245010945257,0.0012900847769996315,0.002212082204916174,8.207721753149322e-06,0.05209306558357985,0.0,0.0019567047180061793,0.00018317060183272544
AT1G26230,0.00022040127225849372,0.001474382602285293,0.0010767509180642212,4.404125916268293e-08,0.05506682847976435,0.0,0.0009789530266533916,0.00021766672062645346
AT1G53570,0.00010877423504239393,0.00018429782528566163,0.0,1.4046160779215065e-10,0.04184791336209304,0.0,0.0,8.834633342161588e-05
AT3G23070,0.00012407320734692025,0.0009214891264283081,0.00016938413951600166,8.01763419105136e-15,0.03414541030778805,0.0,0.00016938413951600166,0.000179204142655786
AT2G34260,0.00019628903432841909,0.0009214891264283081,0.00022714817335698734,0.00024996519592305626,0.04176156966189615,0.0,0.0002271350742273287,0.00019935602255318272
AT2G39550,0.00012818622339614427,0.00036859565057132326,0.00016992769070578424,4.1928008785813696e-11,0.038449147619794136,0.0,0.00016992769070578424,0.00012652629327861018
AT1G80910,0.00017436930968497288,0.00036859565057132326,9.706271246117796e-09,3.1843725296832523e-07,0.05394926927657437,0.0,9.70627124611779e-09,9.43882420390859e-05
AT1G53080,0.00015000449309271715,0.00018429782528566163,0.0,2.2603525921211516e-08,0.050550108376617574,0.0,0.0,5.338676905268784e-05
AT3G15290,0.00024131584512934588,0.002580169553999263,0.012906993238510963,2.2798341508822927e-05,0.06060967289096626,0.03296703296703297,0.014001684133776874,0.000335198680487867
AT5G44140,0.00017477221726793255,0.0009214891264283081,0.0005407382243984697,5.2336351836551645e-09,0.04241874856531888,0.0,0.0005236413749249873,0.00018423601266123442
AT5G20990,0.00023809848310206666,0.0027644673792849243,0.014672426418785274,0.0008817479982219882,0.060457219697088664,0.0,0.014421900265935228,0.0005383711285347976
AT1G23820,5.166204513995651e-05,0.00018429782528566163,0.0,1.8323017103201724e-16,0.029783796041913023,0.0,0.0,0.00010530986892625767
AT4G35620,0.00022055380641884103,0.0009214891264283081,2.7250688765037668e-05,1.094595867690406e-07,0.05188456212806004,0.0,2.5682240690413193e-05,0.00013838031153024297
AT5G19300,0.0001675545255961826,0.00036859565057132326,0.0012463171473776897,3.246161038813203e-08,0.05346673109090475,0.0,0.0013862919947207572,9.85355504155176e-05
AT5G56280,4.4169637628080364e-05,0.0046074456321415404,0.00336510557615971,4.655511518940446e-13,0.025801876894922013,0.0,0.003365080403111152,0.0011119827096340489
AT1G17890,0.00021677996290780563,0.0009214891264283081,0.0023773948946369896,3.6280016976942707e-07,0.049954757457438534,0.0,0.0023502958884466887,0.00014711582836121043
AT5G53430,9.865236806978605e-05,0.00018429782528566163,0.0,3.332398430695354e-14,0.032477693986418456,0.0,0.0,9.067598256071678e-05
AT3G16700,8.791981796829753e-05,0.00036859565057132326,8.49298734035307e-05,1.5528643949114005e-08,0.03476586178934889,0.0,8.49298734035307e-05,0.00015123326539894487
AT4G33010,0.00016843320681591742,0.001474382602285293,0.0005937957028881254,5.829217122480609e-10,0.045858379977722505,0.0,0.0005937957028881254,0.0003783094908068132
ATCG01280,0.00013724383211853144,0.00018429782528566163,0.0,2.4292044642789187e-06,0.0430567316096116,0.0,0.0,6.062040890263682e-05
AT5G40530,0.00010622809370534135,0.0005528934758569849,0.00016996166265514565,2.287929525768431e-09,0.04007311995413487,0.0,0.00016996166265514565,0.0002354035029534615
AT3G28030,0.00013226738505342026,0.00036859565057132326,7.549322080313841e-09,5.570652283000947e-10,0.040901376377478746,0.0,7.549322080313845e-09,0.00011127670128680231
AT5G54180,0.00014005160506169913,0.00018429782528566163,0.0,1.3537307970854124e-08,0.04822173974836125,0.0,0.0,5.647436131605498e-05
AT3G62560,0.00010469971013269904,0.0005528934758569849,0.0006414683506939366,7.922286085952108e-13,0.03548333405546973,0.0,0.0006351523047419889,0.00013730353988164785
AT2G23070,5.27760217885524e-05,0.00018429782528566163,0.0,1.161548075792114e-16,0.026117880231805467,0.0,0.0,8.172113236335355e-05
AT3G27240,0.0002022617351808831,0.0012900847769996315,0.003197952033038665,2.5480588466892957e-09,0.05124617436501323,0.0,0.003230494388134542,0.00030827891097080497
AT4G13410,0.0001385106315635627,0.00018429782528566163,0.0,2.7936628339852456e-06,0.04305994563802273,0.0,0.0,6.53423342506867e-05
AT4G35020,0.00022105697162607722,0.0009214891264283081,0.00031861432404607166,5.397972368348181e-05,0.05516424995120699,0.0,0.00026618710217324337,0.00013011764462550287
AT5G09810,0.000238139073102361,0.003133063029856248,0.0007937935907852417,0.06865838849344948,0.0549148042971842,0.0,0.0008346605973011213,0.0001904858770197105
AT1G59580,0.00020887000975213492,0.0007371913011426465,2.6251051779273135e-08,1.823831307256399e-08,0.04895634063818819,0.0,2.625105177927312e-08,0.0001164635881600025
AT4G23540,8.577457068296397e-05,0.00018429782528566163,0.0,7.411437650596509e-11,0.04147780418765209,0.0,0.0,9.842787980232946e-05
AT4G24040,4.19455582990209e-05,0.00036859565057132326,2.717755948912983e-09,1.292853292174754e-13,0.024436174856068093,0.0,2.7177559489129853e-09,0.00010225581364044658
AT3G05790,0.00017557859551094987,0.0018429782528566162,0.00010674493334862366,6.488717311121653e-06,0.04231916673316495,0.4,0.00011742328619705819,0.00023392265740155305
AT2G47580,0.00012005229573395098,0.00018429782528566163,0.0,7.568606656890072e-11,0.037775617153319896,0.0,0.0,7.405805676696136e-05
AT1G31780,0.00022757571969082103,0.002027276078142278,0.0058839831016155395,4.093306566090461e-06,0.05462618955869048,0.0,0.00562029816625132,0.0004273381148892962
ATMG00560,0.0001693225750715853,0.00036859565057132326,6.685306430267499e-05,8.187537619307229e-08,0.053217635660295345,0.0,7.086457383931847e-05,0.0001051759087309799
AT2G42090,0.000236988263508999,0.0027644673792849243,3.481337682649365e-05,0.06800938347877754,0.04908756854357073,0.0,3.326143782480913e-05,0.0001479927064818915
AT3G21240,0.0002367624931641574,0.0022115739034279398,0.0035115983688116573,3.703849679023325e-05,0.05643797688482256,0.0,0.0034692004440803515,0.00029831621800647005
AT3G07700,6.0797669631460397e-05,0.00036859565057132326,7.549322080313841e-09,2.3900860129690114e-15,0.0276840505706086,0.0,7.549322080313845e-09,0.00012063690856011638
AT5G20930,0.0001388230769302685,0.00018429782528566163,0.0,7.406317147901263e-05,0.045238016056132334,0.0,0.0,5.8491332016574274e-05
AT4G40030,0.00024329714318000064,0.0075562108367121265,0.0013117575974067306,0.15915633859896142,0.05483389370149919,0.2731707317073171,0.001209378026204309,0.0003527482818273953
AT1G73690,0.00022643231945245038,0.0012900847769996315,0.0021677696433970418,4.8027806013770475e-08,0.058135808691334986,0.0,0.0020636978624013983,0.00019561838920086058
AT4G31240,7.269656401915724e-05,0.00036859565057132326,0.0003397194936141228,1.7782785064995816e-13,0.03757507567351299,0.0,0.0003397194936141228,0.00019022272629740493
AT5G23140,0.00017189249430617543,0.0012900847769996315,1.5326662115991756e-05,6.121298288093025e-06,0.04189502227756347,0.5714285714285714,1.5718293922492144e-05,0.00016499467576894169
AT4G09140,0.00015018472015525396,0.0005528934758569849,0.0006791672116333543,2.275175467422345e-08,0.05056783359542156,0.0,0.0006791672116333543,0.00019496336890057506
AT5G35810,0.00010947379497297307,0.00018429782528566163,0.0,4.791524169790257e-09,0.04556137443644036,0.0,0.0,7.339938388651111e-05
AT3G26340,4.253642386639303e-05,0.0007371913011426465,7.720011422953906e-07,8.997615167402394e-14,0.023224597863747944,0.0,7.788069391103767e-07,0.00018745103449623355
AT1G12775,0.0001412021138232153,0.00018429782528566163,0.0,3.647126077066239e-08,0.046290780543254945,0.0,0.0,5.890958253191637e-05
AT5G27010,0.0001537393559312148,0.00018429782528566163,0.0,1.836552259667125e-07,0.05139456180860401,0.0,0.0,4.507375959976745e-05
AT5G03630,0.0001602915313126862,0.0005528934758569849,2.2941972750586238e-08,2.011935464994655e-10,0.03724753417316274,0.0,2.2996396490802154e-08,0.00011790317269889861
AT2G06990,0.0002209586837058858,0.002395871728713601,0.0012128356187604892,0.003094959673745761,0.045889388786426275,0.0,0.0012055193513361812,0.0004094349670473264
AT3G11940,0.0001387294128251466,0.0007371913011426465,0.0005088658294845946,3.557324357324131e-08,0.03826677911305658,0.0,0.0005088658294845946,0.00023550058108877926
AT1G53780,0.0002529973218622099,0.005160339107998526,0.02312593352029622,3.741023331729192e-05,0.0678809792586222,0.0,0.02293666992474643,0.0006218262938898116
AT5G20000,0.000245626310666404,0.002580169553999263,0.00019112276218302365,3.5090715701909295e-05,0.05855182315669624,0.0,0.0001784900540156819,0.00028816927406597305
AT5G10790,0.0002334575192700267,0.002027276078142278,4.833038859222697e-05,0.00031592974270308025,0.051209779549893156,0.0,4.817599885552287e-05,0.0002701675063891513
AT1G11100,0.00012611243768851063,0.00018429782528566163,0.0,2.0588585100017175e-09,0.04395402024838246,0.0,0.0,6.860102519761887e-05
AT5G48790,8.09565393147521e-05,0.00036859565057132326,4.01467774344433e-05,1.0279886557683444e-15,0.03262002724156138,0.0,4.115453992791677e-05,0.00014949612164826868
AT4G08960,0.0001375818453899003,0.0005528934758569849,0.00033978743751284565,1.0955948988878055e-08,0.04634098343025156,0.0,0.00033978743751284565,0.0002171424048427381
AT4G29070,0.00016529609695453766,0.00036859565057132326,0.001282898000029786,1.1218826387674295e-08,0.046644502445198625,0.0,0.0014181863896515756,0.00011323095748368965
AT1G76260,0.0001282470967211365,0.00018429782528566163,0.0,1.8557611153453867e-08,0.04413393227036238,0.0,0.0,8.282723331564813e-05
AT1G49430,0.0002106736535998004,0.0012900847769996315,1.2356892373397553e-05,3.6486746859840324e-07,0.04541788534286839,0.0,9.669927616251574e-06,0.00016615969192408019
AT2G30980,0.0002369852358527419,0.001474382602285293,0.001101572454626919,4.486888035723185e-06,0.06148503109569084,0.0,0.000976613912140087,0.0001636668186152845
AT3G14790,0.0002054048639904551,0.0005528934758569849,1.6985974680706142e-08,2.2815556821128135e-07,0.04747366979999765,0.0,1.6985974680706126e-08,7.98362686526544e-05
AT2G30320,7.75986616045633e-05,0.00018429782528566163,0.0,8.711443218290558e-11,0.03669195444071949,0.0,0.0,0.00010084110418851248
AT4G30490,0.00016302555156378552,0.0007371913011426465,8.49528153762813e-05,2.020673472246928e-10,0.037249939412357706,0.0,8.495286980002151e-05,0.0001582265490233244
AT4G35090,8.654512749115529e-05,0.0005528934758569849,0.002287920197626115,8.239673672916707e-11,0.03622990589999821,0.0,0.002287920197626115,0.00020889619734241452
AT3G57560,0.00021842641927276798,0.0012900847769996315,0.0021557772316961985,3.86088660363045e-08,0.05124389817356058,0.0,0.0021347551426424715,0.00025814360246840005
AT5G57110,0.0001773293626782021,0.0011057869517139699,5.1383267736828536e-05,7.906786604036639e-06,0.04151810578233565,0.0,5.1392027054486864e-05,0.00015573096372403797
AT5G45690,0.00013397060485418157,0.00036859565057132326,0.0001699276907057842,5.316459921360536e-07,0.045600993022906836,0.0,0.00016992769070578424,0.00014180409113278804
AT2G41080,9.805777933021031e-05,0.00018429782528566163,0.0,1.7882191719901312e-12,0.03944560733997343,0.0,0.0,8.222274580907476e-05
AT4G21710,0.00022918325830678145,0.002395871728713601,0.004615004502468307,2.887941555055902e-07,0.05884449267976858,0.0,0.004308239507516898,0.00033850915288537116
AT3G53180,0.00020498033132382117,0.0005528934758569849,4.863042370988326e-07,1.3129314851651645e-07,0.05285678854077715,0.0,1.16119488413125e-06,8.415274536881199e-05
AT3G06850,0.00013296079756432144,0.00036859565057132326,0.0013635006240735827,7.830065189214466e-11,0.04405304224978208,0.0,0.0014118203604447908,0.0001377466999756938
AT1G22620,0.00024236785535594344,0.0022115739034279398,0.002044780779312677,5.312544509692927e-05,0.05351136936361516,0.0,0.001974837060664227,0.00020383440827770324
AT3G47010,0.0001662174646982767,0.00036859565057132326,4.853135623058898e-09,9.06404791826221e-07,0.039421346391018346,0.0,4.853135623058895e-09,9.346914509563362e-05
AT1G09840,0.00023797450529077597,0.0016586804275709546,0.0011882671707569427,4.506712095362808e-06,0.061491585304314186,0.0,0.0010631278085437735,0.00019093510518924418
AT2G22610,0.00018668503266324618,0.0007371913011426465,0.0019694350923860635,2.616530919849625e-09,0.048552526028092874,0.0,0.0023589019435028757,0.00019759314577249353
AT2G30950,0.00020344697648427994,0.0005528934758569849,2.1310682683712716e-05,1.0558927966081835e-06,0.05559488837121929,0.0,3.55312062821868e-05,0.00011911249384032869
AT2G44065,0.00021525101993598406,0.0011057869517139699,0.002100488840992735,1.798770662552167e-06,0.05811530946401083,0.0,0.002411281005672791,0.0002645003715205092
AT5G13750,0.0001496695922561848,0.00018429782528566163,0.0,6.235921825154918e-08,0.04772898905674098,0.0,0.0,4.850515506471984e-05
AT5G61370,0.00012162938629845057,0.00036859565057132326,0.002197079440515214,1.2491210482119716e-12,0.04056057950638246,0.0,0.0022429778378888128,0.0001482299864690373
AT1G06730,0.00012778955029876666,0.00018429782528566163,0.0,2.4062762915138425e-08,0.04967300109702673,0.0,0.0,6.503529869245677e-05
AT2G31740,8.751240995866769e-05,0.0005528934758569849,0.00025482359215995355,1.927097902847137e-12,0.03847350930334954,0.0,0.00025482359215995355,0.0002422129303821175
AT5G42660,9.398583033751592e-05,0.0005528934758569849,0.00033978743751284565,7.361302585062671e-11,0.032832611157959615,0.0,0.00033978743751284565,0.0002532349765889082
AT5G28060,0.00019075704777114444,0.002580169553999263,0.0009950272001056208,3.952524370895475e-10,0.04655227871845793,0.0,0.0009737354746956504,0.0005989545318557923
AT5G67220,0.00013773305365714767,0.00036859565057132326,0.000504544861339143,1.2481819756245837e-12,0.03810248434491043,0.0,0.0005509512337029543,0.00014243285892007112
AT4G15110,0.00014835082732294756,0.0005528934758569849,0.0001224023747833809,2.3308194020607945e-07,0.042774177794733165,0.0,0.0001224023747833809,0.00013043504120669814
